,District,Soil_Type,pH_Level,Organic_Matter(%),Nitrogen_Content(kg/ha),Phosphorus_Content(kg/ha),Potassium_Content(kg/ha)
444,Bhilwara,Saline,8.392387519592548,2.0067251823096464,28.87573472102574,15.356039592737703,54.678289511638894
477,Bhilwara,Alkaline,7.511597989278687,2.6755078762435,22.437355173505622,13.346474343345369,29.11016133902656
484,Bhilwara,Alkaline,7.516951361841169,1.404796132162755,34.62987550357308,19.544620698234866,39.1120200262063
486,Bhilwara,Black lava soil,7.15697512148241,1.6913938766760193,30.53528726496148,18.274265594309863,43.43966486025714
504,Bhilwara,Nitrogenous,7.1270289367622,1.6692292787423542,33.76709731751215,16.927306081544526,35.71825740859398
534,Bhilwara,Sandy,8.748707563209926,2.0230031933681705,26.79442869887677,34.12165295501524,33.40515750848745
541,Bhilwara,Alkaline,6.457103780547498,2.486863115426184,31.49398890160881,16.132720779832848,49.49367490677619
551,Bhilwara,Saline,6.978864205976376,2.285210586680398,28.34284314359249,17.40666640189395,44.26600772525777
552,Bhilwara,Loamy,7.514715295838776,2.258322222967984,25.09337031741268,12.975915280362464,40.53603981020067
558,Bhilwara,Clay,6.687227983218969,0.7467142147316417,31.487310265589084,20.69748898073729,38.57581531128899
559,Bhilwara,Clay,7.446902954980123,3.549149717035629,28.709124309842828,22.550621806250376,36.7531759019306
560,Bhilwara,Alkaline,7.647616287520302,1.8808831624721916,27.94740758635135,29.094492661001624,45.8859248159217
565,Bhilwara,Loamy,6.662765269773377,1.945488290018268,30.1718765451323,20.8029471658588,46.8106620184254
578,Bhilwara,Nitrogenous,7.386140192582124,2.357746548384742,23.004607859077623,12.398566038796952,42.25481317388238
589,Bhilwara,Sandy,7.916801602418674,1.6994367236655763,35.829582601276115,11.666182966054013,32.52621926775178
591,Bhilwara,Alkaline,7.929069535467008,1.938431782323866,33.012901339891705,17.77174848485003,50.269093450432976
612,Bhilwara,Alkaline,7.524664082897422,2.3612234926104896,28.17359570898057,31.93983852762366,40.90035518847991
619,Bhilwara,Alkaline,7.869118615408081,1.4283305044580696,30.437368768403697,21.16521475764742,36.40967608190868
620,Bhilwara,Loamy,7.206071847546,2.115305424383107,24.33289490853689,21.749618576246963,35.523228131704
623,Bhilwara,Alkaline,6.984487362426346,2.411175235447877,25.815098227802064,22.759821296659137,38.279509858688336
624,Bhilwara,Saline,7.442763814100568,2.073877953700064,26.19087664170576,21.051835567704437,47.65167282177205
635,Bhilwara,Nitrogenous,7.368346096561042,1.921487585777646,23.94919528292921,27.957001838814023,44.38357093193058
641,Bhilwara,Black lava soil,8.291058375651783,1.8002672547635736,30.64593736665855,19.68363020051542,36.701256793730174
653,Bhilwara,Sandy,7.569826844782676,2.036668372389068,34.84384947840677,24.835890612194746,42.46988691102823
656,Bhilwara,Black lava soil,7.556728020028276,2.0929188144513766,34.59935757977215,25.094616200449494,37.02894563809167
658,Bhilwara,Saline,7.379284717637503,2.733391278449488,32.52778926607504,22.18117852400528,34.04541747013137
690,Bhilwara,Loamy,7.363577726829934,2.4850875412839297,24.50795391018724,16.90438525875034,32.46737370980442
706,Bhilwara,Sandy,7.789464324285618,2.230021161930233,37.70220619888337,26.27674890144237,36.57162541204935
708,Bhilwara,Saline,7.640022671348702,0.6627164359229296,21.245122127973858,19.112540581128584,40.41220883317421
711,Bhilwara,Alkaline,6.798566921396072,1.945930504804292,35.56050309610669,23.42645042355484,47.01004662959561
729,Bhilwara,Chalky (Calcareous),8.399240043569058,2.2764526142997408,25.31703996878179,25.531157794299844,41.00349347144439
732,Bhilwara,Nitrogenous,7.916578883314718,1.684875352497782,34.32124192349318,6.462280723094114,36.4000523338903
739,Bhilwara,Black lava soil,6.96023357391698,2.498529678226821,35.63675044677743,14.3507507139072,35.88081565179423
740,Bhilwara,Black lava soil,8.095545341573096,1.9265732393723496,18.901110262740744,13.001592476336567,38.75315187413759
747,Bhilwara,Alkaline,7.754841538621164,2.4058527858066325,31.659592238539435,34.67703103194234,34.860381174946305
773,Bhilwara,Nitrogenous,8.01532990412078,2.5473992511136627,25.97004134470292,17.36722433431649,33.38826282658352
782,Bhilwara,Clay,6.445080879687179,2.66966329474,26.567306234231157,25.816880275817752,45.34396160697146
792,Bhilwara,Sandy,8.05834063753376,2.116047318964269,32.494415973841065,18.289256744363804,40.97538462711301
794,Bhilwara,Nitrogenous,6.96698391418616,1.9742288956961744,39.560027345263485,25.820300762929687,46.74589524444352
814,Bhilwara,Saline,8.102909210358021,1.531602382520309,23.13960406365193,25.89971065019232,43.65949034617191
817,Bhilwara,Clay,6.447708600617334,2.069039204208773,20.56935648024487,20.265296564663096,44.32644878067625
827,Bhilwara,Black lava soil,7.75807201979319,1.6737358533916775,26.944114239903364,17.360029891171934,46.76534580083204
835,Bhilwara,Chalky (Calcareous),7.67984042384316,2.593538839370878,25.176051311851573,17.926847455929845,36.37848732896167
843,Bhilwara,Alkaline,7.781893937503457,1.7043026350809762,37.77599267073671,14.427338424959691,31.303974239136
845,Bhilwara,Nitrogenous,6.939616174651875,1.971301268106603,29.74599605690233,20.803249701765584,43.311314910798096
882,Bhilwara,Alkaline,8.02610557797853,2.0487170551486518,28.865287669310376,22.00000002806783,51.44395330440145
889,Bhilwara,Sandy,8.251367163152795,2.388114252362053,27.58033277524384,26.18590400144505,38.72761961677329
890,Bhilwara,Chalky (Calcareous),7.270987408492722,2.2376674627137456,24.683227500848407,25.10812382199974,34.72005094036578
891,Bhilwara,Saline,6.974972605088407,1.5451551057958328,33.79750018758061,16.91612319240146,33.26002107816416
898,Bhilwara,Loamy,7.367822083398266,1.6128980908235495,26.986878476927213,20.00891520552305,34.70394145813549
900,Bhilwara,Clay,8.362846896407385,2.060922232066227,33.76708736710546,20.49913157549884,36.6633330939176
934,Bhilwara,Sandy,7.874872737719174,0.992549383746696,31.67163527276752,18.5500932278168,35.80749691808024
967,Bhilwara,Loamy,7.087674829854656,2.3517460741125125,29.610892819317638,18.62024274151931,38.191380819533066
970,Bhilwara,Sandy,8.501213733822398,1.8462142914421005,31.801130185387144,22.706606470041397,34.9968531375838
992,Bhilwara,Chalky (Calcareous),7.184770772907261,2.818541203996371,26.099280593061145,23.676346549874932,37.20418082470396
