,District,Soil_Type,pH_Level,Organic_Matter(%),Nitrogen_Content(kg/ha),Phosphorus_Content(kg/ha),Potassium_Content(kg/ha)
407,Jodhpur,Chalky (Calcareous),8.697180950291225,3.092547447518056,26.56642328498352,28.11942496405576,41.9158409487945
416,Jodhpur,Clay,7.003205242202982,2.067962283609174,30.422333931949737,14.6537275312246,44.78147501045673
417,Jodhpur,Black lava soil,8.66233665292641,1.9914969627580843,32.52510544136884,20.42259237907664,36.43207665046412
424,Jodhpur,Nitrogenous,6.809700647050175,1.7819222792462577,28.71189757244503,19.65183273349946,43.44582228537168
428,Jodhpur,Loamy,7.212949662358201,2.268206949945672,35.16940527462104,17.96269946354199,44.53981156813524
429,Jodhpur,Loamy,7.561739904582297,1.937857111418782,28.943078850910155,23.733056823010784,41.62788908393535
430,Jodhpur,Sandy,8.63791271382382,1.5738876785013378,32.59050851014988,17.353994950942436,35.65356506505678
440,Jodhpur,Sandy,7.3346125519884735,1.744919593174891,30.74728044831655,23.853751048093937,51.90856765866273
445,Jodhpur,Black lava soil,6.963335983888552,1.7855760371969631,32.0791841814303,23.00106482872139,44.78966027607842
447,Jodhpur,Loamy,8.534113020752912,1.3010972607878517,36.012882526126134,20.899571847732084,44.1891526761474
461,Jodhpur,Chalky (Calcareous),8.04105615649657,1.935482942435108,25.741689128328037,16.205146505483278,35.10629581845117
476,Jodhpur,Saline,7.206792425555613,1.6901139358730612,25.456151645960134,28.422624173017255,44.21148663506951
480,Jodhpur,Chalky (Calcareous),6.906117380041237,1.8013383737243192,32.67182449318192,20.455468031279565,35.7423001011034
481,Jodhpur,Sandy,7.503136578092209,1.2342323423781785,35.751336979491484,18.973579902518743,45.59274972127663
489,Jodhpur,Alkaline,7.389055864353866,1.3251134653093843,38.84084646529892,21.599825955725816,32.96528299743415
499,Jodhpur,Black lava soil,6.862158670002135,1.9357268533740213,26.74162438921792,9.02808765089988,47.99735470056895
510,Jodhpur,Saline,7.013617741619999,2.203311017111337,29.136854328545827,23.193385699401503,39.68213230406939
515,Jodhpur,Chalky (Calcareous),6.521330705433005,1.6659284758361166,30.966897259620797,13.25911477286255,40.07841118235813
530,Jodhpur,Loamy,7.411943783020068,2.041493709406255,29.345370974369366,25.641198916344187,35.62078796752445
537,Jodhpur,Saline,6.752981103355125,2.627572894187452,27.511637382854804,13.659315975123436,39.15870432756229
548,Jodhpur,Sandy,7.66917872096798,1.5037109966355886,30.10208583606459,12.671630713289524,31.15474848130301
557,Jodhpur,Alkaline,7.795568058961966,1.94651426507076,39.7112279737815,11.263891665173722,40.47310522334679
561,Jodhpur,Nitrogenous,7.568373323699615,0.8478940320280166,28.194953883737156,33.515137822025416,38.84669166680146
575,Jodhpur,Chalky (Calcareous),7.0099688490796925,1.1910996930923314,31.903890356825254,15.912959327928302,41.606457353786936
577,Jodhpur,Loamy,8.336132952048764,1.6313100482510208,25.82907575633688,8.669739529253587,38.24610897199223
580,Jodhpur,Saline,7.464889819241192,0.7388610412560248,29.24016308841981,25.30071909335635,35.53126990458143
588,Jodhpur,Clay,6.839560822311341,2.3857008974518834,30.005549723436467,12.277830758758778,42.46441985925935
601,Jodhpur,Alkaline,7.918577243165692,1.8394204806471488,22.07187146615204,25.7003392324758,35.8145493319248
602,Jodhpur,Clay,7.470639786447686,2.223268253470356,30.998052092013918,25.470897737607377,42.3950157169638
616,Jodhpur,Alkaline,8.274319647512018,2.1601082889744143,36.10647472842574,20.669791902901174,39.52444176149617
621,Jodhpur,Black lava soil,8.031426846516608,3.1689138726941497,25.696215991490902,22.67103931187337,36.36629047558991
640,Jodhpur,Alkaline,7.223869373943696,1.451428175185593,41.45955633409344,29.337310020806758,34.18967089871859
648,Jodhpur,Saline,7.391738401231914,1.5303792296589966,36.66275733832564,24.644660067661075,36.97546618035913
649,Jodhpur,Sandy,7.748894154708888,2.2687060014101905,33.21150617505588,11.528720520024612,45.03303270516314
651,Jodhpur,Nitrogenous,6.397352813622047,2.694882066973178,23.273951645956988,14.98280548250248,38.34323850456075
657,Jodhpur,Chalky (Calcareous),7.191928270975528,1.479900644522263,33.49407835140238,27.244100541688574,38.42459036045538
679,Jodhpur,Alkaline,7.904632349120993,2.058415087086092,23.572044996219866,24.400329814786712,32.830970880357924
684,Jodhpur,Saline,6.931483558426256,1.589092585789327,36.51295198393116,20.68830970434023,37.24706466499647
696,Jodhpur,Alkaline,7.846608800829352,0.9861613641645756,25.569798765108114,18.337103100750625,43.51570098618025
698,Jodhpur,Nitrogenous,7.5540070604897505,1.5466757274228535,34.7899697074001,23.31772809249217,34.86959577902188
700,Jodhpur,Alkaline,8.113636911040631,1.3949197485095577,32.19289645460503,13.149866863177854,45.326881361298014
703,Jodhpur,Nitrogenous,7.148144800334284,2.8461732862316023,30.721632358630185,6.483259764463213,41.6967790637811
715,Jodhpur,Loamy,8.078003334725564,1.695753048134399,24.96066043388935,21.268686483874166,31.03461801043805
719,Jodhpur,Chalky (Calcareous),8.164083026978666,1.7478509920936884,26.96088053692188,11.17306206485013,48.70470743298496
724,Jodhpur,Chalky (Calcareous),6.310784170063336,2.0963257663240125,31.826971209625704,19.8041894227862,36.72733214500845
727,Jodhpur,Alkaline,7.303194208983495,2.1912166578462675,23.43918399402241,18.014423342160736,39.79264111000426
730,Jodhpur,Loamy,7.628626710555751,1.8277613956237737,26.25292006521513,21.68883049527301,37.27456385002205
737,Jodhpur,Clay,7.5716531525000015,1.74204734343383,25.37303871178522,11.22281051344645,36.52425320961564
752,Jodhpur,Alkaline,7.909869858629047,1.902263678207013,31.486136107925432,28.33628420874767,29.38003590937182
767,Jodhpur,Clay,6.911677528049974,2.4640453054955405,21.14759431111961,17.109432706421785,38.70995731901196
776,Jodhpur,Nitrogenous,7.593495104862332,1.9778633400776755,26.35520374983419,19.05492851158763,40.90147440251722
786,Jodhpur,Nitrogenous,7.108823038749003,2.426582653206596,31.23740273820052,19.951677893433263,44.394819865353256
787,Jodhpur,Black lava soil,7.740304296673673,2.723281645625684,27.700703688424294,17.85182510736246,33.49445366804328
795,Jodhpur,Loamy,7.512215920089017,2.160498781843012,35.01118083351463,27.80127764765465,30.24198543558557
802,Jodhpur,Chalky (Calcareous),7.645689492407973,2.01609254351842,34.36408541589167,23.66040475716511,38.4546688163087
807,Jodhpur,Clay,8.111968172118946,1.2142900008308497,25.338143784090065,8.57111377752525,36.08704318725933
811,Jodhpur,Alkaline,6.636994690666617,1.8648166516194151,29.86307839798128,29.76553599136287,43.43478316049339
821,Jodhpur,Loamy,7.306185083668376,1.0325179413797645,29.253192521751792,8.162611733133609,41.76885315445695
824,Jodhpur,Nitrogenous,7.282105135188182,1.5792752429354957,27.610800746481043,19.776967339084997,46.71090065622427
829,Jodhpur,Loamy,7.737875995915766,2.2948196156787,16.740859684775256,26.831947059272192,36.3113164765758
837,Jodhpur,Clay,7.843428955506128,0.9673486124796948,40.608156536651016,18.58424057560062,29.874800431619136
841,Jodhpur,Saline,7.578411508049097,2.140615246109302,37.447997047238246,13.648189768374568,45.7734688335836
847,Jodhpur,Saline,8.143191068497767,1.871473795593468,31.387762567467657,15.334469614064451,35.01534186798936
854,Jodhpur,Sandy,6.641163925818302,2.1180712049395507,34.524810207471,18.87096625461979,47.182147597794334
861,Jodhpur,Sandy,5.977671730378419,2.510817606913804,37.18184017121877,14.749067313191652,35.13850877632583
871,Jodhpur,Chalky (Calcareous),7.932034991069473,2.153067276551378,28.84470231579551,14.040626479043752,49.71764440561098
880,Jodhpur,Alkaline,7.1849285849288265,2.2870209654420157,29.45067938449032,19.0795656649204,36.1390380609781
896,Jodhpur,Clay,7.387253288332682,2.147755845795169,27.206020905575212,18.439640339736336,38.310924529042985
905,Jodhpur,Clay,7.104614540457323,2.507968611781778,27.983101270156588,12.574069186500338,29.752627571651598
913,Jodhpur,Chalky (Calcareous),6.639461239519766,1.820798212243556,23.875000556699742,25.882666268938827,37.081389332186994
944,Jodhpur,Clay,7.413979320367264,2.719084600572851,30.826200250324625,20.06260932164893,48.186058223514266
960,Jodhpur,Clay,7.083200858516797,1.6600557301319068,26.020148130747508,20.95944772510824,39.19720195249101
964,Jodhpur,Alkaline,7.799498170842132,2.426674488670073,27.52904988466544,21.419222836513683,44.812512959766494
982,Jodhpur,Loamy,7.667527175956086,2.282394552953824,28.93955165039787,22.71101503454524,38.31061112263097
986,Jodhpur,Sandy,7.804133583172095,2.672967503919158,29.12676027159186,26.800840654140064,39.051532532737966
993,Jodhpur,Saline,7.269846618712818,2.515124846984784,28.09981576855323,17.976023102898534,45.66402348587403
998,Jodhpur,Nitrogenous,8.104615323611968,1.987856752164987,38.19480263799917,24.54011331268096,36.46280227593906
