,District,Soil_Type,pH_Level,Organic_Matter(%),Nitrogen_Content(kg/ha),Phosphorus_Content(kg/ha),Potassium_Content(kg/ha)
224,Hanumangarh,Loamy,7.196176827313264,1.93134451710556,34.78895807236453,21.038016757003128,41.53838326700557
235,Hanumangarh,Sandy,7.745752823623392,1.995355719216092,31.53490536343119,29.067038492577115,38.28560569221218
254,Hanumangarh,Clay,7.433931705549226,1.738134348614289,23.20712992371263,14.601318393620758,29.89100680019026
268,Hanumangarh,Nitrogenous,7.970590933209984,2.095948867936518,39.74171322394906,25.125545762908867,36.73050805837212
283,Hanumangarh,Alkaline,7.804452678127316,2.1310334045433628,20.252191411228164,18.245752849617627,28.908261199744597
298,Hanumangarh,Clay,7.697710492694019,1.521215522492394,27.05333884286319,17.706806819494577,44.283512401212775
302,Hanumangarh,Black lava soil,6.906503305847128,2.528907090410398,27.054439336094365,15.32201850618787,39.11041062097801
319,Hanumangarh,Alkaline,7.579044612661592,1.861227871842224,36.4563691950794,22.108900371254357,46.55095954040448
329,Hanumangarh,Loamy,8.308150021360959,1.303632263916502,29.82724688023018,11.916433125259928,38.85308834072266
334,Hanumangarh,Clay,7.826153075805115,1.1843324447914634,32.40130250702963,14.724461622597753,44.11391390417001
335,Hanumangarh,Loamy,7.018674494040512,2.3463845159244303,35.529165331473564,24.307182628164025,41.25658324119051
346,Hanumangarh,Black lava soil,6.905518290232519,1.975059922935941,24.76939457468748,22.367037078562333,41.45473682169742
347,Hanumangarh,Black lava soil,7.978919815554134,1.6045591041527172,30.17004048114073,13.174891022866824,43.50747390962357
353,Hanumangarh,Nitrogenous,7.624774094799038,1.4084719076328054,28.736183724519076,25.14706550477663,43.98350963535371
354,Hanumangarh,Clay,7.507591471270216,1.512596712038579,33.22793856087097,20.096906188490127,28.398422008847884
357,Hanumangarh,Saline,7.347194692923098,2.3654794881881083,26.74670086315808,9.548485505734217,39.14870876602047
368,Hanumangarh,Clay,7.096811535440975,2.037847470002547,33.42794873149208,19.29175706994937,45.83185272834626
397,Hanumangarh,Alkaline,8.317898903067908,1.8894787682314744,30.346849013290345,20.962984593656525,51.96054817636996
406,Hanumangarh,Loamy,6.881932101984769,2.6271691803786696,33.65500313392741,22.692174786082266,43.5786712058542
414,Hanumangarh,Saline,6.910538254350837,1.89016527382452,33.047630226043005,12.223131330793787,41.00422546557855
433,Hanumangarh,Loamy,7.986811124713923,1.7482151905461412,29.24692992685033,16.169395846946646,34.35968722596153
455,Hanumangarh,Nitrogenous,7.891679355262015,1.2647552243843747,23.68615112150718,16.12062588416758,40.39482022834042
456,Hanumangarh,Nitrogenous,7.179459366730822,2.32952717195671,35.13447309128957,22.997887706226777,48.09393819830434
457,Hanumangarh,Chalky (Calcareous),7.707913314727671,1.3915516448299163,36.8168825676917,16.974218821970013,44.552092498427854
460,Hanumangarh,Chalky (Calcareous),7.395665814389767,1.8436657771338212,34.28949412645672,22.767847655338965,38.713499996911054
485,Hanumangarh,Clay,7.827946068893791,2.4819534670379317,29.89950624115174,16.143998502253545,31.130151919439356
492,Hanumangarh,Alkaline,7.4817050128285345,2.329824999041185,35.450917355102234,16.259519676891763,30.163374678870028
495,Hanumangarh,Clay,8.31836998091532,1.908349645236901,29.90102827739646,17.588432145318485,45.494916787209824
514,Hanumangarh,Saline,7.498606944666549,1.7334547989920834,28.279680216478862,18.127329246248745,35.10037212608878
518,Hanumangarh,Chalky (Calcareous),7.223411377326365,1.8730241468013824,26.230689431545198,21.91326775738746,45.624662726516206
532,Hanumangarh,Alkaline,7.472610819830588,1.5387935075780232,30.03681340711784,12.607265315006003,37.56183289522519
540,Hanumangarh,Loamy,7.4872529357074,1.891420596431572,30.29185145408948,16.980705343815227,38.28397036578481
550,Hanumangarh,Saline,7.477372849017832,1.3834493474925724,36.954861790007,13.22014827570018,39.021073645157095
566,Hanumangarh,Loamy,7.381775581632071,1.9401901878156145,24.484078093834533,24.102767514439485,40.921545320390514
579,Hanumangarh,Nitrogenous,8.003365035613532,1.2144238244410586,35.407570431498705,20.187709207434107,45.459026695373225
590,Hanumangarh,Alkaline,7.568298697794376,2.012692638986136,26.417132557879476,24.04797217985943,42.65447157107975
627,Hanumangarh,Alkaline,6.926420244494144,2.5449524795454157,27.144080129579063,20.21914399730214,44.77901372556241
638,Hanumangarh,Black lava soil,8.041499969258433,1.4618094062989708,26.631049471702617,24.78768581639884,26.436937180947808
639,Hanumangarh,Loamy,7.425272153417506,1.284584399187664,27.617230992832376,18.50589955485398,38.20877811046246
643,Hanumangarh,Alkaline,6.679309942198952,2.006111774207585,24.016672038578022,18.67219743740729,46.85050926805185
644,Hanumangarh,Black lava soil,8.099649786460793,1.9838615529486912,29.56457636928425,29.39937274710504,42.60378060179356
669,Hanumangarh,Loamy,7.537836770306693,1.783852410446335,36.36357366985632,14.152596853984916,36.39514945765052
680,Hanumangarh,Saline,7.665056895235471,1.5929946653542222,28.1716145873474,22.52135374019192,42.60724699529764
721,Hanumangarh,Sandy,6.649167070856292,1.595137582116358,30.93900169021261,16.06412965006502,41.01679729999384
722,Hanumangarh,Alkaline,7.84087170440757,2.4812514429000507,23.869103210936583,30.983230274894773,43.837396722770656
731,Hanumangarh,Clay,8.408377814787553,1.365354447378448,37.68078386427473,19.443405756011,41.49542867010553
766,Hanumangarh,Chalky (Calcareous),7.721158434082243,1.6246351964972006,24.240012262104287,20.54541485174916,41.92985046284438
791,Hanumangarh,Loamy,6.622857573588751,2.047263783794234,39.03044558918481,33.33452611160004,40.48577893543124
815,Hanumangarh,Chalky (Calcareous),8.127259351190595,2.400350973772788,40.29922500868701,22.793619184722427,39.21761311938421
822,Hanumangarh,Chalky (Calcareous),7.010349884858682,2.0816801774579003,36.57037490762302,15.25625652366,45.30628129256059
851,Hanumangarh,Loamy,8.409885893656298,1.9584553361284085,33.2444096295192,17.077995117019846,52.26184956434362
859,Hanumangarh,Nitrogenous,7.290518277239383,1.587693995117489,24.7059992587609,16.422435072573855,45.60749605924964
860,Hanumangarh,Black lava soil,7.169487472686253,1.7425306467833637,27.71651192488377,21.694967569047098,42.281247442642666
867,Hanumangarh,Saline,7.6507035348905585,1.9817099800615767,21.3109769207675,20.09023626234112,46.053372762710985
899,Hanumangarh,Clay,7.249869491706662,1.7419416790642828,40.62278114914507,6.130925300330416,39.10190139297183
904,Hanumangarh,Nitrogenous,7.992699855725025,1.2070771798070763,30.882420918314764,22.25613008068049,39.63446348995531
906,Hanumangarh,Sandy,8.130424759999656,2.308331988235559,30.439867735645844,17.798626815745983,37.35500792898437
916,Hanumangarh,Alkaline,8.094613230627893,2.333622573714621,29.85891060531385,26.82163122085433,43.31268016699306
943,Hanumangarh,Alkaline,7.833774040184998,1.6429674410089106,35.8920965878186,18.50242481226261,33.82148488975295
958,Hanumangarh,Chalky (Calcareous),7.556985334063886,1.6032701350582643,25.374576897606826,17.748990541670782,40.3693171720544
962,Hanumangarh,Alkaline,7.78853609191757,1.9109883549680808,30.77577671432678,18.00858483228726,40.587943149436015
965,Hanumangarh,Nitrogenous,8.082797447572064,1.970583572934239,28.895341375301932,20.95562116918196,34.25146263551297
971,Hanumangarh,Sandy,7.072452262795397,1.3969888142959406,25.570146330511115,5.74984945341409,42.72291200396814
979,Hanumangarh,Nitrogenous,7.225420529118112,2.665216172189408,29.39706405763265,13.299375521726072,37.571606277124765
988,Hanumangarh,Nitrogenous,6.513955486678091,2.1440141841527445,22.78037226463121,22.22426768778744,42.05782859582141
996,Hanumangarh,Saline,7.035536758769635,1.747935663174168,29.635711555794725,29.446393977519985,41.19085653069814
